testy\neg-pow\113.500-8;509;0;3379;90;18;0.119
testy\neg-pow\113.500-8;509;10;959;242;49;0.828
testy\neg-pow\113.500-8;509;20;695;290;58;1.466
testy\neg-pow\113.500-8;509;30;572;302;61;2.055
testy\neg-pow\113.500-8;509;40;542;315;64;2.596
testy\neg-pow\113.500-8;509;50;374;334;67;3.063
testy\neg-pow\113.500-8;509;60;335;362;73;3.446
testy\neg-pow\113.500-8;509;70;244;395;80;3.773
testy\neg-pow\113.500-8;509;80;199;402;81;4.07
testy\neg-pow\113.500-8;509;90;179;409;83;4.354
testy\neg-pow\113.500-8;509;100;182;419;85;4.625
testy\neg-pow\113.500-8;509;110;167;422;85;4.891
testy\neg-pow\113.500-8;509;120;163;422;85;5.161
testy\neg-pow\113.500-8;509;130;198;421;85;5.425
testy\neg-pow\113.500-8;509;140;153;424;86;5.682
testy\neg-pow\113.500-8;509;150;156;425;86;5.944
testy\neg-pow\113.500-8;509;160;158;424;86;6.202
testy\neg-pow\113.500-8;509;170;173;424;86;6.453
testy\neg-pow\113.500-8;509;180;172;423;85;6.702
testy\neg-pow\113.500-8;509;190;150;423;85;6.951
testy\neg-pow\144.500-12;509;0;3179;92;18;0.113
testy\neg-pow\144.500-12;509;10;876;242;49;0.84
testy\neg-pow\144.500-12;509;20;614;289;59;1.458
testy\neg-pow\144.500-12;509;30;526;314;64;1.989
testy\neg-pow\144.500-12;509;40;379;339;69;2.469
testy\neg-pow\144.500-12;509;50;316;365;74;2.918
testy\neg-pow\144.500-12;509;60;165;414;84;3.304
testy\neg-pow\144.500-12;509;70;144;435;89;3.63
testy\neg-pow\144.500-12;509;80;123;436;89;3.904
testy\neg-pow\144.500-12;509;90;140;437;89;4.165
testy\neg-pow\144.500-12;509;100;139;436;89;4.423
testy\neg-pow\144.500-12;509;110;147;438;89;4.674
testy\neg-pow\144.500-12;509;120;143;437;89;4.924
testy\neg-pow\144.500-12;509;130;135;438;89;5.166
testy\neg-pow\144.500-12;509;140;112;439;89;5.415
testy\neg-pow\144.500-12;509;150;144;439;89;5.68
testy\neg-pow\144.500-12;509;160;129;439;89;5.932
testy\neg-pow\144.500-12;509;170;131;440;90;6.178
testy\neg-pow\144.500-12;509;180;115;440;90;6.432
testy\neg-pow\144.500-12;509;190;132;440;90;6.691
testy\neg-pow\28.500-18;509;0;977;201;41;0.094
testy\neg-pow\28.500-18;509;10;771;246;51;0.774
testy\neg-pow\28.500-18;509;20;629;297;61;1.382
testy\neg-pow\28.500-18;509;30;502;306;63;1.935
testy\neg-pow\28.500-18;509;40;488;322;66;2.466
testy\neg-pow\28.500-18;509;50;441;333;69;2.955
testy\neg-pow\28.500-18;509;60;297;359;74;3.415
testy\neg-pow\28.500-18;509;70;306;369;76;3.8
testy\neg-pow\28.500-18;509;80;225;404;83;4.135
testy\neg-pow\28.500-18;509;90;178;419;86;4.437
testy\neg-pow\28.500-18;509;100;203;424;87;4.706
testy\neg-pow\28.500-18;509;110;198;424;87;4.966
testy\neg-pow\28.500-18;509;120;182;425;88;5.229
testy\neg-pow\28.500-18;509;130;151;429;89;5.482
testy\neg-pow\28.500-18;509;140;145;429;89;5.727
testy\neg-pow\28.500-18;509;150;169;428;88;5.976
testy\neg-pow\28.500-18;509;160;144;430;89;6.218
testy\neg-pow\28.500-18;509;170;155;431;89;6.461
testy\neg-pow\28.500-18;509;180;170;431;89;6.698
testy\neg-pow\28.500-18;509;190;142;431;89;6.934
testy\neg-pow\34.500-32;509;0;3081;90;19;0.107
testy\neg-pow\34.500-32;509;10;940;234;50;0.739
testy\neg-pow\34.500-32;509;20;586;283;60;1.308
testy\neg-pow\34.500-32;509;30;523;300;64;1.838
testy\neg-pow\34.500-32;509;40;457;322;68;2.331
testy\neg-pow\34.500-32;509;50;402;350;74;2.741
testy\neg-pow\34.500-32;509;60;288;384;82;3.087
testy\neg-pow\34.500-32;509;70;207;406;86;3.395
testy\neg-pow\34.500-32;509;80;188;420;89;3.703
testy\neg-pow\34.500-32;509;90;127;434;92;3.987
testy\neg-pow\34.500-32;509;100;140;437;93;4.242
testy\neg-pow\34.500-32;509;110;111;438;93;4.492
testy\neg-pow\34.500-32;509;120;111;437;93;4.728
testy\neg-pow\34.500-32;509;130;141;437;93;4.958
testy\neg-pow\34.500-32;509;140;136;437;93;5.189
testy\neg-pow\34.500-32;509;150;117;434;92;5.417
testy\neg-pow\34.500-32;509;160;124;434;92;5.639
testy\neg-pow\34.500-32;509;170;126;434;92;5.864
testy\neg-pow\34.500-32;509;180;128;434;92;6.089
testy\neg-pow\34.500-32;509;190;138;434;92;6.308
testy\neg-pow\59.500-2;509;0;1409;162;32;0.115
testy\neg-pow\59.500-2;509;10;890;249;50;0.802
testy\neg-pow\59.500-2;509;20;621;320;64;1.414
testy\neg-pow\59.500-2;509;30;557;324;65;1.987
testy\neg-pow\59.500-2;509;40;374;352;70;2.501
testy\neg-pow\59.500-2;509;50;317;366;73;2.969
testy\neg-pow\59.500-2;509;60;279;387;77;3.366
testy\neg-pow\59.500-2;509;70;229;418;83;3.721
testy\neg-pow\59.500-2;509;80;210;430;86;4.043
testy\neg-pow\59.500-2;509;90;140;438;87;4.332
testy\neg-pow\59.500-2;509;100;130;443;88;4.613
testy\neg-pow\59.500-2;509;110;110;444;89;4.875
testy\neg-pow\59.500-2;509;120;131;444;89;5.132
testy\neg-pow\59.500-2;509;130;123;444;89;5.384
testy\neg-pow\59.500-2;509;140;131;444;89;5.633
testy\neg-pow\59.500-2;509;150;108;444;89;5.884
testy\neg-pow\59.500-2;509;160;130;444;89;6.134
testy\neg-pow\59.500-2;509;170;127;444;89;6.388
testy\neg-pow\59.500-2;509;180;131;445;89;6.64
testy\neg-pow\59.500-2;509;190;130;444;89;6.891
