testy\poz-los\10.500+200;509;0;1297;405;81;0.066
testy\poz-los\10.500+200;509;10;1370;396;79;1.816
testy\poz-los\10.500+200;509;20;1542;359;71;2.748
testy\poz-los\10.500+200;509;30;1418;371;74;3.39
testy\poz-los\10.500+200;509;40;1450;378;75;3.992
testy\poz-los\10.500+200;509;50;1450;373;74;4.593
testy\poz-los\10.500+200;509;60;1458;365;73;5.18
testy\poz-los\10.500+200;509;70;1437;362;72;5.759
testy\poz-los\10.500+200;509;80;1428;366;73;6.335
testy\poz-los\10.500+200;509;90;1463;358;71;6.916
testy\poz-los\10.500+200;509;100;1491;357;71;7.5
testy\poz-los\10.500+200;509;110;1425;355;71;8.073
testy\poz-los\10.500+200;509;120;1435;355;71;8.625
testy\poz-los\10.500+200;509;130;1466;349;69;9.172
testy\poz-los\10.500+200;509;140;1488;338;67;9.724
testy\poz-los\10.500+200;509;150;1532;330;66;10.275
testy\poz-los\10.500+200;509;160;1434;329;65;10.824
testy\poz-los\10.500+200;509;170;1462;329;65;11.365
testy\poz-los\10.500+200;509;180;1444;327;65;11.916
testy\poz-los\10.500+200;509;190;1485;321;64;12.47
testy\poz-los\18.200+80;209;0;571;159;79;0.009
testy\poz-los\18.200+80;209;10;633;142;71;0.164
testy\poz-los\18.200+80;209;20;633;154;77;0.257
testy\poz-los\18.200+80;209;30;625;147;73;0.352
testy\poz-los\18.200+80;209;40;641;154;77;0.45
testy\poz-los\18.200+80;209;50;630;142;71;0.54
testy\poz-los\18.200+80;209;60;594;143;71;0.634
testy\poz-los\18.200+80;209;70;635;142;71;0.721
testy\poz-los\18.200+80;209;80;626;135;67;0.808
testy\poz-los\18.200+80;209;90;631;135;67;0.891
testy\poz-los\18.200+80;209;100;653;141;70;0.972
testy\poz-los\18.200+80;209;110;629;135;67;1.058
testy\poz-los\18.200+80;209;120;619;133;66;1.139
testy\poz-los\18.200+80;209;130;623;135;67;1.219
testy\poz-los\18.200+80;209;140;645;134;67;1.301
testy\poz-los\18.200+80;209;150;646;130;65;1.38
testy\poz-los\18.200+80;209;160;658;130;65;1.464
testy\poz-los\18.200+80;209;170;630;126;63;1.544
testy\poz-los\18.200+80;209;180;618;130;65;1.625
testy\poz-los\18.200+80;209;190;638;126;63;1.71
testy\poz-los\20.300+120;309;0;802;272;90;0.023
testy\poz-los\20.300+120;309;10;900;230;76;0.475
testy\poz-los\20.300+120;309;20;958;225;75;0.751
testy\poz-los\20.300+120;309;30;944;224;74;0.971
testy\poz-los\20.300+120;309;40;976;205;68;1.187
testy\poz-los\20.300+120;309;50;958;188;62;1.395
testy\poz-los\20.300+120;309;60;961;191;63;1.596
testy\poz-los\20.300+120;309;70;944;182;60;1.803
testy\poz-los\20.300+120;309;80;964;181;60;1.995
testy\poz-los\20.300+120;309;90;945;180;60;2.188
testy\poz-los\20.300+120;309;100;972;180;60;2.376
testy\poz-los\20.300+120;309;110;925;183;61;2.564
testy\poz-los\20.300+120;309;120;954;181;60;2.754
testy\poz-los\20.300+120;309;130;954;178;59;2.946
testy\poz-los\20.300+120;309;140;956;176;58;3.133
testy\poz-los\20.300+120;309;150;949;176;58;3.321
testy\poz-los\20.300+120;309;160;941;177;59;3.512
testy\poz-los\20.300+120;309;170;971;176;58;3.706
testy\poz-los\20.300+120;309;180;963;176;58;3.896
testy\poz-los\20.300+120;309;190;978;171;57;4.082
testy\poz-los\25.500+200;509;0;1229;471;94;0.063
testy\poz-los\25.500+200;509;10;1336;430;86;1.786
testy\poz-los\25.500+200;509;20;1363;426;85;2.491
testy\poz-los\25.500+200;509;30;1321;418;83;3.039
testy\poz-los\25.500+200;509;40;1369;418;83;3.601
testy\poz-los\25.500+200;509;50;1398;404;80;4.15
testy\poz-los\25.500+200;509;60;1381;385;77;4.704
testy\poz-los\25.500+200;509;70;1354;387;77;5.251
testy\poz-los\25.500+200;509;80;1381;374;74;5.786
testy\poz-los\25.500+200;509;90;1374;359;71;6.334
testy\poz-los\25.500+200;509;100;1391;357;71;6.88
testy\poz-los\25.500+200;509;110;1387;351;70;7.416
testy\poz-los\25.500+200;509;120;1397;350;70;7.956
testy\poz-los\25.500+200;509;130;1442;345;69;8.504
testy\poz-los\25.500+200;509;140;1423;344;68;9.062
testy\poz-los\25.500+200;509;150;1466;332;66;9.61
testy\poz-los\25.500+200;509;160;1429;332;66;10.17
testy\poz-los\25.500+200;509;170;1456;325;65;10.735
testy\poz-los\25.500+200;509;180;1444;321;64;11.297
testy\poz-los\25.500+200;509;190;1464;315;63;11.845
testy\poz-los\35.200+80;209;0;583;160;80;0.011
testy\poz-los\35.200+80;209;10;643;141;70;0.169
testy\poz-los\35.200+80;209;20;647;145;72;0.265
testy\poz-los\35.200+80;209;30;677;142;71;0.359
testy\poz-los\35.200+80;209;40;667;132;66;0.455
testy\poz-los\35.200+80;209;50;652;129;64;0.545
testy\poz-los\35.200+80;209;60;685;120;60;0.642
testy\poz-los\35.200+80;209;70;658;119;59;0.735
testy\poz-los\35.200+80;209;80;677;117;58;0.829
testy\poz-los\35.200+80;209;90;683;122;61;0.916
testy\poz-los\35.200+80;209;100;689;118;59;1.001
testy\poz-los\35.200+80;209;110;665;116;58;1.087
testy\poz-los\35.200+80;209;120;653;111;55;1.17
testy\poz-los\35.200+80;209;130;645;105;52;1.252
testy\poz-los\35.200+80;209;140;652;100;50;1.332
testy\poz-los\35.200+80;209;150;654;100;50;1.412
testy\poz-los\35.200+80;209;160;636;105;52;1.496
testy\poz-los\35.200+80;209;170;673;100;50;1.575
testy\poz-los\35.200+80;209;180;670;100;50;1.656
testy\poz-los\35.200+80;209;190;644;100;50;1.736
testy\poz-los\53.500+200;509;0;1190;464;92;0.072
testy\poz-los\53.500+200;509;10;1296;404;80;1.829
testy\poz-los\53.500+200;509;20;1445;378;75;2.654
testy\poz-los\53.500+200;509;30;1355;383;76;3.298
testy\poz-los\53.500+200;509;40;1427;376;75;3.913
testy\poz-los\53.500+200;509;50;1414;359;71;4.535
testy\poz-los\53.500+200;509;60;1433;348;69;5.137
testy\poz-los\53.500+200;509;70;1431;346;69;5.708
testy\poz-los\53.500+200;509;80;1415;347;69;6.274
testy\poz-los\53.500+200;509;90;1400;339;67;6.83
testy\poz-los\53.500+200;509;100;1421;333;66;7.383
testy\poz-los\53.500+200;509;110;1429;331;66;7.934
testy\poz-los\53.500+200;509;120;1408;336;67;8.479
testy\poz-los\53.500+200;509;130;1410;330;66;9.03
testy\poz-los\53.500+200;509;140;1433;330;66;9.584
testy\poz-los\53.500+200;509;150;1437;322;64;10.129
testy\poz-los\53.500+200;509;160;1466;312;62;10.677
testy\poz-los\53.500+200;509;170;1443;312;62;11.207
testy\poz-los\53.500+200;509;180;1449;312;62;11.764
testy\poz-los\53.500+200;509;190;1463;311;62;12.31
testy\poz-los\55.300+120;309;0;825;242;80;0.021
testy\poz-los\55.300+120;309;10;925;217;72;0.464
testy\poz-los\55.300+120;309;20;871;232;77;0.703
testy\poz-los\55.300+120;309;30;901;235;78;0.911
testy\poz-los\55.300+120;309;40;911;217;72;1.102
testy\poz-los\55.300+120;309;50;928;209;69;1.285
testy\poz-los\55.300+120;309;60;919;209;69;1.473
testy\poz-los\55.300+120;309;70;925;210;70;1.656
testy\poz-los\55.300+120;309;80;941;199;66;1.836
testy\poz-los\55.300+120;309;90;951;196;65;2.015
testy\poz-los\55.300+120;309;100;904;199;66;2.2
testy\poz-los\55.300+120;309;110;928;189;63;2.39
testy\poz-los\55.300+120;309;120;964;186;62;2.579
testy\poz-los\55.300+120;309;130;939;176;58;2.774
testy\poz-los\55.300+120;309;140;944;175;58;2.966
testy\poz-los\55.300+120;309;150;996;175;58;3.18
testy\poz-los\55.300+120;309;160;958;175;58;3.37
testy\poz-los\55.300+120;309;170;962;175;58;3.562
testy\poz-los\55.300+120;309;180;951;176;58;3.755
testy\poz-los\55.300+120;309;190;967;181;60;3.942
testy\poz-los\55.400+160;409;0;1051;356;89;0.038
testy\poz-los\55.400+160;409;10;1194;284;71;0.992
testy\poz-los\55.400+160;409;20;1255;278;69;1.541
testy\poz-los\55.400+160;409;30;1141;291;72;1.961
testy\poz-los\55.400+160;409;40;1197;290;72;2.32
testy\poz-los\55.400+160;409;50;1172;293;73;2.672
testy\poz-los\55.400+160;409;60;1215;279;69;3.019
testy\poz-los\55.400+160;409;70;1199;266;66;3.362
testy\poz-los\55.400+160;409;80;1210;266;66;3.703
testy\poz-los\55.400+160;409;90;1197;258;64;4.044
testy\poz-los\55.400+160;409;100;1224;256;64;4.378
testy\poz-los\55.400+160;409;110;1207;253;63;4.716
testy\poz-los\55.400+160;409;120;1208;244;61;5.055
testy\poz-los\55.400+160;409;130;1210;245;61;5.395
testy\poz-los\55.400+160;409;140;1244;242;60;5.733
testy\poz-los\55.400+160;409;150;1219;235;58;6.074
testy\poz-los\55.400+160;409;160;1232;238;59;6.409
testy\poz-los\55.400+160;409;170;1232;240;60;6.738
testy\poz-los\55.400+160;409;180;1195;240;60;7.071
testy\poz-los\55.400+160;409;190;1216;238;59;7.408
testy\poz-los\58.300+120;309;0;780;289;96;0.024
testy\poz-los\58.300+120;309;10;855;246;82;0.456
testy\poz-los\58.300+120;309;20;912;236;78;0.684
testy\poz-los\58.300+120;309;30;895;238;79;0.892
testy\poz-los\58.300+120;309;40;903;230;76;1.087
testy\poz-los\58.300+120;309;50;908;216;72;1.281
testy\poz-los\58.300+120;309;60;881;213;71;1.466
testy\poz-los\58.300+120;309;70;899;213;71;1.655
testy\poz-los\58.300+120;309;80;910;211;70;1.841
testy\poz-los\58.300+120;309;90;904;208;69;2.027
testy\poz-los\58.300+120;309;100;868;204;68;2.214
testy\poz-los\58.300+120;309;110;884;204;68;2.401
testy\poz-los\58.300+120;309;120;919;202;67;2.584
testy\poz-los\58.300+120;309;130;917;205;68;2.769
testy\poz-los\58.300+120;309;140;908;199;66;2.958
testy\poz-los\58.300+120;309;150;914;194;64;3.142
testy\poz-los\58.300+120;309;160;897;194;64;3.323
testy\poz-los\58.300+120;309;170;890;194;64;3.502
testy\poz-los\58.300+120;309;180;909;194;64;3.681
testy\poz-los\58.300+120;309;190;926;189;63;3.862
testy\poz-los\62.400+160;409;0;1015;383;95;0.047
testy\poz-los\62.400+160;409;10;1243;315;78;1.009
testy\poz-los\62.400+160;409;20;1164;316;79;1.49
testy\poz-los\62.400+160;409;30;1159;315;78;1.878
testy\poz-los\62.400+160;409;40;1188;327;81;2.251
testy\poz-los\62.400+160;409;50;1218;312;78;2.631
testy\poz-los\62.400+160;409;60;1151;304;76;3.021
testy\poz-los\62.400+160;409;70;1160;303;75;3.377
testy\poz-los\62.400+160;409;80;1197;297;74;3.721
testy\poz-los\62.400+160;409;90;1175;287;71;4.071
testy\poz-los\62.400+160;409;100;1197;284;71;4.42
testy\poz-los\62.400+160;409;110;1192;282;70;4.759
testy\poz-los\62.400+160;409;120;1183;278;69;5.102
testy\poz-los\62.400+160;409;130;1165;278;69;5.445
testy\poz-los\62.400+160;409;140;1195;278;69;5.781
testy\poz-los\62.400+160;409;150;1234;277;69;6.132
testy\poz-los\62.400+160;409;160;1224;268;67;6.479
testy\poz-los\62.400+160;409;170;1224;268;67;6.828
testy\poz-los\62.400+160;409;180;1216;268;67;7.174
testy\poz-los\62.400+160;409;190;1241;265;66;7.524
testy\poz-los\68.400+160;409;0;1019;373;93;0.048
testy\poz-los\68.400+160;409;10;1110;323;80;0.959
testy\poz-los\68.400+160;409;20;1195;322;80;1.433
testy\poz-los\68.400+160;409;30;1133;324;81;1.816
testy\poz-los\68.400+160;409;40;1188;311;77;2.174
testy\poz-los\68.400+160;409;50;1151;299;74;2.528
testy\poz-los\68.400+160;409;60;1197;284;71;2.888
testy\poz-los\68.400+160;409;70;1166;280;70;3.241
testy\poz-los\68.400+160;409;80;1171;275;68;3.604
testy\poz-los\68.400+160;409;90;1188;274;68;3.949
testy\poz-los\68.400+160;409;100;1218;268;67;4.292
testy\poz-los\68.400+160;409;110;1209;262;65;4.649
testy\poz-los\68.400+160;409;120;1237;253;63;5.009
testy\poz-los\68.400+160;409;130;1223;244;61;5.361
testy\poz-los\68.400+160;409;140;1228;243;60;5.706
testy\poz-los\68.400+160;409;150;1243;245;61;6.052
testy\poz-los\68.400+160;409;160;1223;246;61;6.392
testy\poz-los\68.400+160;409;170;1236;242;60;6.716
testy\poz-los\68.400+160;409;180;1216;244;61;7.042
testy\poz-los\68.400+160;409;190;1239;243;60;7.371
testy\poz-los\9.200+80;209;0;539;183;91;0.012
testy\poz-los\9.200+80;209;10;694;143;71;0.16
testy\poz-los\9.200+80;209;20;664;147;73;0.271
testy\poz-los\9.200+80;209;30;642;149;74;0.375
testy\poz-los\9.200+80;209;40;666;140;70;0.469
testy\poz-los\9.200+80;209;50;629;140;70;0.556
testy\poz-los\9.200+80;209;60;642;141;70;0.658
testy\poz-los\9.200+80;209;70;641;141;70;0.748
testy\poz-los\9.200+80;209;80;668;141;70;0.839
testy\poz-los\9.200+80;209;90;644;151;75;0.923
testy\poz-los\9.200+80;209;100;635;141;70;1.009
testy\poz-los\9.200+80;209;110;657;140;70;1.089
testy\poz-los\9.200+80;209;120;632;142;71;1.169
testy\poz-los\9.200+80;209;130;636;147;73;1.253
testy\poz-los\9.200+80;209;140;662;140;70;1.335
testy\poz-los\9.200+80;209;150;661;134;67;1.42
testy\poz-los\9.200+80;209;160;636;131;65;1.502
testy\poz-los\9.200+80;209;170;643;135;67;1.584
testy\poz-los\9.200+80;209;180;649;135;67;1.67
testy\poz-los\9.200+80;209;190;621;135;67;1.752
